Trip_ID,Source,Destination,Distance_km,Fuel_Price,Peak_Season,Travel_Mode,Hotel_Type,Food_Preference,Days,Travelers,Cost,"Weather (Sunny, Rainy, Snowy, Cloudy)","Holiday Type (Festival, Weekend, Vacation, Business)",Discount (Yes/No),Travel Insurance (Yes/No),Ratings (1–5 stars),Start_Date,End_Date,Avg_Cost_per_Traveler
2669,Jaipur,Indore,614,107.51,No,Bus,Budget,Veg,6,2,18642.59,Cloudy,Weekend,No,Yes,3,2024-05-10,2024-05-16,9321.3
2670,Kerala,Chandigarh,2574,105.92,No,Train,Standard,Non-Veg,9,5,160136.44,Sunny,Vacation,Yes,No,4,2025-01-28,2025-02-06,32027.29
2671,Jaipur,Agra,281,111.25,No,Car,Luxury,Veg,5,3,127595.99,Cloudy,Vacation,Yes,No,4,2024-04-27,2024-05-02,42532.0
2672,Indore,Bangalore,1222,107.26,No,Flight,Budget,Non-Veg,15,1,33662.14,Sunny,Business,No,Yes,4,2024-05-24,2024-06-08,33662.14
2673,Mumbai,Rishikesh,1677,109.28,No,Flight,Budget,Veg,11,1,32015.04,Sunny,Vacation,No,No,3,2024-06-15,2024-06-26,32015.04
2674,Hyderabad,Kerala,1112,108.96,No,Train,Budget,Veg,5,1,6366.08,Rainy,Vacation,Yes,No,5,2024-07-27,2024-08-01,6366.08
2675,Chennai,Goa,900,104.6,No,Train,Budget,Vegan,10,1,18827.43,Rainy,Weekend,No,No,4,2024-07-13,2024-07-23,18827.43
2676,Kerala,Delhi,2503,106.38,No,Flight,Budget,Mixed,2,4,97592.65,Sunny,Business,No,No,2,2024-10-31,2024-11-02,24398.16
2677,Hyderabad,Varanasi,1399,108.38,No,Car,Standard,Non-Veg,8,1,29219.8,Sunny,Business,Yes,No,5,2025-04-14,2025-04-22,29219.8
2678,Chennai,Varanasi,1557,105.77,No,Train,Luxury,Veg,2,2,31433.03,Cloudy,Vacation,No,Yes,4,2025-07-25,2025-07-27,15716.51
2679,Bangalore,Lucknow,1743,103.23,No,Flight,Luxury,Veg,11,1,88424.85,Sunny,Vacation,Yes,Yes,4,2024-07-31,2024-08-11,88424.85
2680,Nagpur,Kolkata,1074,108.62,No,Train,Luxury,Veg,9,1,73064.41,Cloudy,Business,Yes,Yes,3,2025-08-04,2025-08-13,73064.41
2681,Chennai,Chandigarh,2457,104.82,No,Flight,Luxury,Mixed,10,2,144317.43,Cloudy,Weekend,Yes,Yes,2,2025-03-20,2025-03-30,72158.72
2682,Kerala,Hyderabad,1208,108.03,No,Train,Budget,Mixed,15,3,59361.19,Sunny,Weekend,No,No,3,2024-11-03,2024-11-18,19787.06
2683,Delhi,Chennai,2058,95.15,No,Bus,Luxury,Veg,5,2,111006.26,Cloudy,Vacation,No,Yes,3,2024-10-21,2024-10-26,55503.13
2684,Delhi,Bhopal,755,94.6,No,Car,Standard,Veg,8,4,82634.98,Cloudy,Vacation,No,Yes,3,2024-12-14,2024-12-22,20658.74
2685,Kerala,Kolkata,2261,107.13,No,Train,Standard,Mixed,7,3,102533.17,Sunny,Business,No,No,3,2024-03-16,2024-03-23,34177.72
2686,Agra,Rishikesh,417,97.3,Yes,Bus,Budget,Veg,9,2,29625.9,Sunny,Vacation,Yes,Yes,4,2025-03-18,2025-03-27,14812.95
2687,Ahmedabad,Mumbai,573,96.45,No,Train,Standard,Veg,5,3,46171.47,Rainy,Weekend,Yes,Yes,1,2025-08-20,2025-08-25,15390.49
2688,Pune,Agra,1350,105.25,No,Train,Budget,Mixed,7,3,36867.9,Sunny,Vacation,No,Yes,2,2024-05-20,2024-05-27,12289.3
2689,Bhopal,Bangalore,1334,107.1,No,Train,Resort,Veg,4,4,222880.49,Sunny,Business,No,No,4,2025-05-15,2025-05-19,55720.12
2690,Indore,Chandigarh,1076,109.71,No,Flight,Standard,Non-Veg,13,3,134567.84,Rainy,Weekend,Yes,No,3,2024-05-23,2024-06-05,44855.95
2691,Delhi,Nagpur,977,95.04,No,Train,Luxury,Non-Veg,11,3,201053.21,Sunny,Weekend,No,No,3,2025-07-02,2025-07-13,67017.74
2692,Jaipur,Hyderabad,1479,109.74,No,Car,Budget,Non-Veg,2,2,14065.77,Sunny,Vacation,No,Yes,5,2025-03-25,2025-03-27,7032.89
2693,Udaipur,Pune,935,111.3,No,Train,Budget,Mixed,5,5,46820.52,Sunny,Weekend,No,No,5,2024-11-30,2024-12-05,9364.1
2694,Kolkata,Jaipur,1808,107.92,No,Flight,Luxury,Veg,5,4,206338.59,Cloudy,Vacation,No,No,4,2024-09-11,2024-09-16,51584.65
2695,Nagpur,Bangalore,1074,105.81,No,Train,Standard,Veg,7,2,51541.0,Cloudy,Business,No,Yes,5,2025-01-26,2025-02-02,25770.5
2696,Chandigarh,Jaipur,517,96.71,Yes,Train,Standard,Vegan,2,1,8378.34,Sunny,Business,Yes,Yes,1,2024-02-24,2024-02-26,8378.34
2697,Jaipur,Bhopal,549,107.75,No,Car,Standard,Mixed,13,2,70715.48,Cloudy,Vacation,No,No,4,2025-01-11,2025-01-24,35357.74
2698,Jaipur,Bhopal,499,107.05,No,Train,Budget,Mixed,6,2,14018.51,Sunny,Vacation,No,No,3,2025-06-15,2025-06-21,7009.25
2699,Kerala,Kolkata,2172,107.77,No,Flight,Budget,Veg,12,1,31279.76,Rainy,Weekend,Yes,No,4,2024-03-19,2024-03-31,31279.76
2700,Lucknow,Jaipur,622,96.89,Yes,Train,Budget,Vegan,10,1,14243.67,Sunny,Festival,Yes,Yes,2,2024-10-30,2024-11-09,14243.67
2701,Lucknow,Hyderabad,1295,96.64,No,Flight,Budget,Mixed,10,1,26348.96,Cloudy,Weekend,No,Yes,4,2025-05-04,2025-05-14,26348.96
2702,Bangalore,Varanasi,1856,103.44,No,Car,Standard,Non-Veg,6,3,74040.41,Sunny,Vacation,Yes,No,1,2025-04-06,2025-04-12,24680.14
2703,Indore,Bhopal,246,109.78,No,Train,Budget,Veg,5,3,21730.11,Cloudy,Weekend,No,Yes,1,2025-03-12,2025-03-17,7243.37
2704,Hyderabad,Bhopal,813,108.04,No,Train,Standard,Veg,15,2,96573.07,Sunny,Weekend,No,Yes,4,2024-08-19,2024-09-03,48286.53
2705,Lucknow,Ahmedabad,1232,95.58,No,Flight,Resort,Mixed,4,3,166978.59,Rainy,Weekend,No,Yes,2,2024-09-23,2024-09-27,55659.53
2706,Pune,Udaipur,937,107.8,No,Flight,Standard,Non-Veg,7,5,138710.8,Rainy,Weekend,No,Yes,5,2024-10-20,2024-10-27,27742.16
2707,Kolkata,Pune,1953,106.41,No,Flight,Budget,Veg,5,4,108143.95,Sunny,Weekend,No,No,2,2025-02-24,2025-03-01,27035.99
2708,Mumbai,Varanasi,1431,108.62,No,Flight,Standard,Veg,10,2,64962.24,Sunny,Weekend,Yes,Yes,4,2025-07-04,2025-07-14,32481.12
2709,Goa,Rishikesh,2130,96.72,Yes,Train,Standard,Veg,13,3,205554.71,Sunny,Vacation,No,Yes,3,2024-04-17,2024-04-30,68518.24
2710,Jaipur,Bhopal,580,107.54,No,Train,Budget,Mixed,12,4,67213.21,Cloudy,Weekend,No,Yes,4,2024-07-25,2024-08-06,16803.3
2711,Bhopal,Surat,594,110.24,No,Flight,Budget,Veg,4,5,46676.12,Sunny,Weekend,Yes,No,3,2024-06-15,2024-06-19,9335.22
2712,Chennai,Lucknow,2053,103.62,No,Flight,Standard,Non-Veg,15,2,108286.42,Sunny,Weekend,Yes,No,2,2024-01-27,2024-02-11,54143.21
2713,Indore,Nagpur,476,111.73,No,Bus,Standard,Veg,2,5,26154.52,Rainy,Weekend,No,No,4,2025-08-07,2025-08-09,5230.9
2714,Chennai,Bangalore,343,104.73,No,Bus,Standard,Non-Veg,12,3,141306.63,Cloudy,Business,Yes,No,5,2024-06-05,2024-06-17,47102.21
2715,Ahmedabad,Kerala,1940,97.21,No,Train,Budget,Non-Veg,5,1,11826.86,Cloudy,Weekend,No,Yes,2,2025-02-26,2025-03-03,11826.86
2716,Mumbai,Lucknow,1640,104.82,No,Flight,Standard,Veg,14,5,179038.98,Rainy,Vacation,No,No,5,2025-08-12,2025-08-26,35807.8
2717,Ahmedabad,Agra,865,98.95,Yes,Flight,Budget,Non-Veg,10,2,44647.04,Sunny,Business,Yes,No,3,2024-02-02,2024-02-12,22323.52
2718,Goa,Lucknow,1967,96.62,No,Train,Resort,Veg,2,4,104419.05,Rainy,Weekend,No,No,5,2024-12-22,2024-12-24,26104.76
2719,Lucknow,Bangalore,1943,96.03,No,Train,Standard,Mixed,10,3,79182.53,Sunny,Vacation,Yes,No,4,2024-03-09,2024-03-19,26394.18
2720,Jaipur,Bangalore,1779,110.07,No,Train,Standard,Veg,7,1,29166.62,Sunny,Business,Yes,No,4,2024-09-03,2024-09-10,29166.62
2721,Bhopal,Udaipur,503,110.97,No,Car,Budget,Mixed,7,1,12408.56,Cloudy,Weekend,Yes,No,4,2025-06-18,2025-06-25,12408.56
2722,Agra,Goa,1793,96.23,No,Flight,Budget,Veg,13,2,54346.4,Cloudy,Weekend,Yes,No,4,2024-05-28,2024-06-10,27173.2
2723,Bhopal,Chandigarh,1095,109.82,No,Train,Budget,Veg,3,3,18198.42,Rainy,Weekend,Yes,No,5,2024-08-05,2024-08-08,6066.14
2724,Surat,Bangalore,1452,97.6,No,Flight,Budget,Veg,7,4,99244.33,Cloudy,Business,No,No,2,2024-09-24,2024-10-01,24811.08
2725,Lucknow,Mumbai,1486,98.29,No,Flight,Standard,Non-Veg,12,1,53997.07,Rainy,Business,No,Yes,3,2025-02-15,2025-02-27,53997.07
2726,Rishikesh,Delhi,236,94.1,No,Car,Budget,Veg,14,3,49778.56,Sunny,Vacation,Yes,Yes,3,2025-03-29,2025-04-12,16592.85
2727,Nagpur,Chandigarh,1450,104.22,No,Bus,Luxury,Non-Veg,5,4,128475.98,Rainy,Vacation,No,No,3,2024-08-27,2024-09-01,32119.0
2728,Agra,Ahmedabad,862,95.8,No,Car,Standard,Veg,15,3,145143.6,Sunny,Weekend,No,No,1,2024-12-18,2025-01-02,48381.2
2729,Jaipur,Hyderabad,1263,107.29,No,Train,Budget,Veg,11,1,15264.37,Sunny,Vacation,Yes,No,4,2024-07-13,2024-07-24,15264.37
2730,Kerala,Indore,1902,108.09,No,Flight,Budget,Veg,3,3,61850.6,Rainy,Vacation,Yes,No,4,2025-03-31,2025-04-03,20616.87
2731,Lucknow,Kerala,2629,98.79,No,Train,Luxury,Veg,12,2,178478.45,Sunny,Vacation,No,Yes,4,2025-04-25,2025-05-07,89239.22
2732,Indore,Chandigarh,1100,110.43,No,Car,Luxury,Veg,9,5,203716.7,Sunny,Vacation,No,No,4,2024-09-26,2024-10-05,40743.34
2733,Jaipur,Ahmedabad,673,111.7,No,Train,Standard,Veg,6,5,81814.8,Rainy,Vacation,Yes,Yes,3,2024-06-30,2024-07-06,16362.96
2734,Chandigarh,Chennai,2544,95.34,No,Train,Standard,Veg,10,1,53164.14,Sunny,Vacation,No,No,4,2024-04-17,2024-04-27,53164.14
2735,Indore,Mumbai,641,109.43,No,Train,Luxury,Non-Veg,15,1,146546.27,Cloudy,Business,No,Yes,1,2024-05-18,2024-06-02,146546.27
2736,Hyderabad,Delhi,1545,108.73,No,Flight,Standard,Non-Veg,6,2,51570.11,Sunny,Business,Yes,No,3,2024-05-14,2024-05-20,25785.05
2737,Bhopal,Varanasi,756,108.79,No,Train,Standard,Mixed,15,5,187587.79,Sunny,Vacation,Yes,Yes,5,2025-01-04,2025-01-19,37517.56
2738,Ahmedabad,Bangalore,1623,95.69,No,Train,Luxury,Veg,7,1,43893.17,Sunny,Weekend,Yes,Yes,4,2024-04-02,2024-04-09,43893.17
2739,Mumbai,Pune,130,106.51,No,Car,Budget,Non-Veg,6,4,36286.85,Sunny,Weekend,No,No,4,2024-04-14,2024-04-20,9071.71
2740,Udaipur,Kerala,2109,109.47,No,Car,Budget,Non-Veg,5,3,45740.88,Sunny,Weekend,No,No,4,2025-05-15,2025-05-20,15246.96
2741,Goa,Hyderabad,620,97.97,No,Train,Standard,Vegan,3,2,20888.66,Sunny,Weekend,No,No,2,2025-01-31,2025-02-03,10444.33
2742,Hyderabad,Agra,1296,111.89,No,Flight,Standard,Veg,15,2,119263.95,Sunny,Vacation,No,Yes,1,2024-04-15,2024-04-30,59631.98
2743,Udaipur,Goa,1146,109.74,No,Flight,Standard,Mixed,12,5,247804.5,Cloudy,Vacation,Yes,No,5,2025-03-30,2025-04-11,49560.9
2744,Chandigarh,Goa,2193,94.52,Yes,Flight,Budget,Veg,6,3,100835.6,Cloudy,Weekend,No,No,3,2024-12-26,2025-01-01,33611.87
2745,Chandigarh,Agra,451,95.78,No,Car,Standard,Mixed,4,1,16019.65,Cloudy,Vacation,No,Yes,1,2025-04-19,2025-04-23,16019.65
2746,Chennai,Delhi,1893,104.28,No,Flight,Resort,Mixed,4,1,74225.59,Cloudy,Business,No,No,5,2024-01-16,2024-01-20,74225.59
2747,Kolkata,Lucknow,943,104.81,No,Train,Standard,Veg,2,2,13409.63,Cloudy,Vacation,Yes,No,3,2025-07-31,2025-08-02,6704.82
2748,Goa,Lucknow,1883,96.63,No,Flight,Luxury,Vegan,8,5,185161.73,Cloudy,Weekend,Yes,Yes,1,2025-06-13,2025-06-21,37032.35
2749,Delhi,Rishikesh,206,94.0,No,Car,Standard,Mixed,9,1,34329.36,Sunny,Vacation,No,No,3,2024-01-26,2024-02-04,34329.36
2750,Pune,Nagpur,759,107.52,No,Train,Standard,Mixed,7,1,16270.59,Sunny,Weekend,No,No,4,2024-09-28,2024-10-05,16270.59
2751,Chennai,Mumbai,1445,104.55,No,Car,Luxury,Veg,13,1,86549.21,Rainy,Weekend,Yes,No,3,2025-02-22,2025-03-07,86549.21
2752,Varanasi,Bhopal,725,98.86,No,Train,Standard,Non-Veg,6,3,46623.72,Sunny,Vacation,No,Yes,2,2024-02-28,2024-03-05,15541.24
2753,Bhopal,Surat,678,107.58,No,Bus,Budget,Veg,10,3,31112.33,Sunny,Weekend,No,No,2,2025-02-20,2025-03-02,10370.78
2754,Mumbai,Rishikesh,1741,109.71,No,Train,Budget,Veg,9,1,13801.19,Cloudy,Weekend,Yes,No,4,2024-12-28,2025-01-06,13801.19
2755,Surat,Agra,1208,98.09,No,Car,Luxury,Mixed,13,1,76749.3,Cloudy,Business,Yes,No,3,2024-08-21,2024-09-03,76749.3
2756,Kerala,Mumbai,1370,107.03,No,Flight,Standard,Veg,13,3,168353.61,Sunny,Business,Yes,No,5,2024-05-23,2024-06-05,56117.87
2757,Bangalore,Chennai,353,101.76,No,Train,Standard,Veg,4,5,90640.35,Sunny,Vacation,No,No,2,2024-10-08,2024-10-12,18128.07
2758,Kolkata,Surat,1856,104.28,No,Flight,Standard,Non-Veg,12,5,218701.86,Cloudy,Vacation,Yes,No,4,2024-10-22,2024-11-03,43740.37
2759,Chennai,Rishikesh,2303,101.51,No,Train,Standard,Mixed,7,2,61004.32,Rainy,Vacation,Yes,No,4,2024-01-26,2024-02-02,30502.16
2760,Mumbai,Nagpur,756,104.37,No,Train,Budget,Mixed,2,3,9169.08,Sunny,Festival,Yes,No,5,2024-04-06,2024-04-08,3056.36
2761,Mumbai,Indore,632,109.91,No,Bus,Budget,Non-Veg,15,3,64109.25,Sunny,Weekend,No,Yes,4,2024-10-01,2024-10-16,21369.75
2762,Varanasi,Pune,1257,96.13,No,Train,Standard,Veg,3,2,23535.71,Rainy,Weekend,No,Yes,5,2024-01-11,2024-01-14,11767.86
2763,Chandigarh,Surat,1285,95.31,No,Train,Luxury,Veg,2,2,39176.74,Rainy,Vacation,No,No,5,2024-06-23,2024-06-25,19588.37
2764,Indore,Agra,746,107.21,Yes,Train,Budget,Mixed,7,4,54370.12,Sunny,Weekend,No,Yes,3,2024-03-23,2024-03-30,13592.53
2765,Surat,Nagpur,916,96.91,No,Bus,Standard,Mixed,8,2,54700.97,Rainy,Business,No,Yes,3,2024-04-02,2024-04-10,27350.49
2766,Varanasi,Bhopal,737,95.84,No,Train,Standard,Mixed,15,4,165663.57,Sunny,Vacation,Yes,No,2,2025-05-16,2025-05-31,41415.89
2767,Bangalore,Varanasi,1561,102.29,No,Train,Standard,Non-Veg,15,2,90102.62,Cloudy,Vacation,Yes,No,4,2024-09-02,2024-09-17,45051.31
2768,Goa,Lucknow,1807,97.05,No,Flight,Budget,Veg,5,2,45332.43,Rainy,Festival,No,No,5,2024-02-20,2024-02-25,22666.22
2769,Nagpur,Pune,842,107.34,No,Flight,Budget,Veg,8,1,19371.67,Sunny,Business,No,Yes,2,2025-06-23,2025-07-01,19371.67
2770,Indore,Agra,607,109.13,Yes,Bus,Luxury,Mixed,2,2,44827.52,Sunny,Festival,No,Yes,2,2024-12-07,2024-12-09,22413.76
2771,Hyderabad,Bhopal,961,108.93,No,Car,Luxury,Veg,15,3,235915.04,Cloudy,Weekend,No,Yes,4,2024-11-04,2024-11-19,78638.35
2772,Bhopal,Goa,1110,109.73,No,Flight,Budget,Veg,6,2,36219.2,Rainy,Business,No,No,4,2024-07-25,2024-07-31,18109.6
2773,Goa,Delhi,1858,96.02,No,Car,Standard,Non-Veg,13,5,223607.03,Sunny,Vacation,No,Yes,3,2025-03-03,2025-03-16,44721.41
2774,Lucknow,Hyderabad,1482,97.32,No,Flight,Standard,Veg,10,1,52534.54,Cloudy,Business,No,Yes,4,2024-08-31,2024-09-10,52534.54
2775,Nagpur,Bhopal,337,109.46,No,Car,Budget,Veg,14,1,20080.7,Cloudy,Vacation,No,No,4,2024-02-07,2024-02-21,20080.7
2776,Hyderabad,Chennai,696,111.79,No,Train,Budget,Non-Veg,5,2,13522.93,Cloudy,Weekend,No,No,4,2024-03-30,2024-04-04,6761.47
2777,Agra,Delhi,187,99.0,No,Car,Budget,Veg,2,2,6405.69,Sunny,Business,No,Yes,2,2025-07-18,2025-07-20,3202.85
2778,Surat,Mumbai,302,98.78,No,Train,Budget,Mixed,10,3,40469.55,Sunny,Business,No,Yes,3,2025-01-20,2025-01-30,13489.85
2779,Kolkata,Bangalore,2159,105.63,No,Train,Standard,Veg,11,4,125849.79,Cloudy,Weekend,No,No,3,2024-02-07,2024-02-18,31462.45
2780,Pune,Mumbai,155,106.08,No,Car,Budget,Non-Veg,6,1,7841.89,Sunny,Vacation,Yes,Yes,5,2025-01-12,2025-01-18,7841.89
2781,Mumbai,Bhopal,770,104.47,No,Train,Luxury,Non-Veg,14,2,223262.66,Sunny,Weekend,No,No,5,2025-01-15,2025-01-29,111631.33
2782,Pune,Bangalore,927,107.73,No,Flight,Standard,Veg,11,4,166955.49,Sunny,Vacation,No,No,2,2025-01-07,2025-01-18,41738.87
2783,Chennai,Jaipur,1961,101.73,No,Flight,Resort,Veg,11,1,174463.07,Rainy,Vacation,No,Yes,4,2025-04-29,2025-05-10,174463.07
2784,Ahmedabad,Agra,820,95.57,Yes,Train,Luxury,Vegan,3,5,110050.03,Cloudy,Weekend,Yes,No,4,2024-11-29,2024-12-02,22010.01
2785,Indore,Mumbai,626,110.09,No,Bus,Luxury,Mixed,2,1,17899.27,Sunny,Weekend,No,No,5,2024-02-24,2024-02-26,17899.27
2786,Kerala,Pune,1265,106.17,No,Flight,Standard,Non-Veg,6,5,160276.22,Sunny,Weekend,No,No,2,2024-06-21,2024-06-27,32055.24
2787,Jaipur,Lucknow,574,107.01,No,Train,Standard,Veg,8,2,39714.37,Sunny,Weekend,No,No,4,2024-06-23,2024-07-01,19857.19
2788,Varanasi,Bangalore,1781,95.92,No,Bus,Luxury,Non-Veg,12,1,127688.66,Sunny,Business,No,No,5,2024-02-22,2024-03-05,127688.66
2789,Bhopal,Lucknow,642,111.64,No,Car,Luxury,Veg,3,3,46506.17,Rainy,Vacation,No,No,3,2024-10-10,2024-10-13,15502.06
2790,Kerala,Chennai,599,107.09,No,Car,Standard,Veg,7,5,122146.48,Sunny,Business,No,No,5,2024-06-23,2024-06-30,24429.3
2791,Bangalore,Agra,1667,104.16,No,Train,Budget,Non-Veg,2,1,6035.4,Rainy,Vacation,No,No,4,2025-04-15,2025-04-17,6035.4
2792,Goa,Mumbai,490,97.15,No,Flight,Standard,Vegan,3,4,61848.51,Cloudy,Vacation,Yes,Yes,3,2024-03-08,2024-03-11,15462.13
2793,Jaipur,Agra,315,108.13,No,Flight,Resort,Veg,14,1,162488.19,Cloudy,Weekend,No,Yes,5,2025-05-24,2025-06-07,162488.19
2794,Udaipur,Delhi,699,107.79,No,Bus,Budget,Mixed,4,5,41263.55,Sunny,Vacation,No,No,2,2025-02-05,2025-02-09,8252.71
2795,Chennai,Varanasi,1777,101.43,No,Train,Standard,Veg,9,2,68764.97,Cloudy,Weekend,No,Yes,5,2025-07-23,2025-08-01,34382.48
2796,Udaipur,Bhopal,464,111.46,No,Train,Standard,Veg,4,2,25797.46,Sunny,Weekend,No,Yes,4,2024-06-02,2024-06-06,12898.73
2797,Hyderabad,Nagpur,539,111.86,No,Train,Standard,Veg,11,3,77709.12,Rainy,Vacation,No,Yes,2,2024-12-25,2025-01-05,25903.04
2798,Indore,Ahmedabad,391,109.32,No,Train,Standard,Veg,7,3,47330.54,Cloudy,Vacation,Yes,Yes,1,2024-11-26,2024-12-03,15776.85
2799,Delhi,Varanasi,772,95.6,No,Car,Standard,Veg,8,3,73283.15,Rainy,Festival,Yes,No,2,2024-03-04,2024-03-12,24427.72
2800,Delhi,Pune,1649,96.76,No,Flight,Standard,Veg,8,2,62095.58,Sunny,Weekend,Yes,No,3,2025-08-25,2025-09-02,31047.79
2801,Agra,Hyderabad,1412,97.9,No,Flight,Luxury,Veg,4,1,50331.79,Rainy,Vacation,Yes,Yes,3,2024-09-13,2024-09-17,50331.79
2802,Agra,Chennai,2011,97.26,No,Train,Resort,Veg,2,1,28414.46,Cloudy,Business,No,No,4,2024-06-23,2024-06-25,28414.46
2803,Kerala,Bangalore,515,105.5,No,Train,Standard,Non-Veg,4,2,26654.52,Sunny,Festival,No,No,5,2025-06-21,2025-06-25,13327.26
2804,Ahmedabad,Chennai,1592,98.91,No,Flight,Budget,Veg,10,4,106515.72,Sunny,Weekend,No,Yes,5,2024-07-05,2024-07-15,26628.93
2805,Mumbai,Bangalore,917,104.87,No,Bus,Budget,Veg,2,1,10901.49,Sunny,Weekend,No,No,2,2024-01-19,2024-01-21,10901.49
2806,Kerala,Indore,2004,108.45,No,Train,Luxury,Non-Veg,6,1,36995.64,Cloudy,Vacation,No,Yes,4,2025-06-08,2025-06-14,36995.64
2807,Nagpur,Indore,487,105.79,No,Train,Standard,Vegan,11,3,63036.23,Sunny,Vacation,No,No,5,2025-08-17,2025-08-28,21012.08
2808,Bhopal,Ahmedabad,622,111.61,No,Car,Luxury,Veg,7,1,35684.74,Sunny,Weekend,No,No,1,2024-09-24,2024-10-01,35684.74
2809,Chennai,Rishikesh,2549,102.54,Yes,Flight,Budget,Vegan,10,3,119329.52,Rainy,Weekend,No,Yes,3,2024-05-28,2024-06-07,39776.51
2810,Varanasi,Agra,639,95.14,No,Car,Budget,Veg,5,2,19633.43,Rainy,Vacation,No,No,4,2024-06-14,2024-06-19,9816.72
2811,Mumbai,Pune,150,108.3,No,Train,Luxury,Veg,9,2,115290.33,Cloudy,Weekend,Yes,No,5,2025-03-25,2025-04-03,57645.16
2812,Agra,Nagpur,759,98.36,No,Car,Budget,Mixed,8,2,23980.52,Sunny,Festival,Yes,No,5,2024-03-31,2024-04-08,11990.26
2813,Chandigarh,Jaipur,518,96.18,No,Car,Standard,Mixed,5,2,49874.82,Cloudy,Festival,No,Yes,3,2025-07-18,2025-07-23,24937.41
2814,Indore,Pune,675,107.7,No,Car,Standard,Non-Veg,6,3,54641.68,Rainy,Vacation,No,Yes,3,2024-06-16,2024-06-22,18213.89
2815,Indore,Udaipur,346,110.41,Yes,Train,Luxury,Vegan,7,1,82212.83,Sunny,Festival,No,Yes,4,2025-02-11,2025-02-18,82212.83
2816,Surat,Hyderabad,933,97.81,No,Flight,Budget,Veg,13,2,64078.53,Rainy,Festival,No,No,5,2025-08-30,2025-09-12,32039.27
2817,Surat,Chennai,1634,95.84,No,Flight,Luxury,Non-Veg,7,5,320058.1,Rainy,Business,Yes,Yes,2,2024-07-12,2024-07-19,64011.62
2818,Hyderabad,Surat,1056,107.7,No,Flight,Standard,Veg,3,4,64379.25,Cloudy,Weekend,No,Yes,2,2025-01-12,2025-01-15,16094.81
2819,Ahmedabad,Hyderabad,1042,96.03,No,Flight,Resort,Vegan,9,4,377597.2,Cloudy,Weekend,No,Yes,3,2024-01-13,2024-01-22,94399.3
2820,Jaipur,Nagpur,955,108.39,No,Train,Budget,Non-Veg,7,4,56548.21,Rainy,Vacation,No,No,5,2024-07-18,2024-07-25,14137.05
2821,Ahmedabad,Pune,642,97.22,No,Car,Luxury,Non-Veg,2,4,37200.54,Rainy,Business,Yes,No,4,2025-08-30,2025-09-01,9300.13
2822,Bangalore,Delhi,2415,103.65,No,Train,Budget,Veg,12,2,49665.59,Sunny,Vacation,No,No,4,2024-03-22,2024-04-03,24832.79
2823,Rishikesh,Goa,2117,96.82,No,Train,Luxury,Non-Veg,14,2,195877.75,Cloudy,Vacation,Yes,No,2,2024-04-11,2024-04-25,97938.87
2824,Goa,Chennai,931,97.99,No,Flight,Luxury,Mixed,3,1,28179.15,Sunny,Business,No,No,3,2024-06-07,2024-06-10,28179.15
2825,Pune,Goa,439,108.77,Yes,Car,Budget,Veg,10,4,72641.36,Cloudy,Vacation,No,Yes,4,2024-01-24,2024-02-03,18160.34
2826,Ahmedabad,Pune,700,97.24,No,Car,Budget,Mixed,15,1,20544.21,Cloudy,Weekend,No,No,4,2024-05-18,2024-06-02,20544.21
2827,Hyderabad,Udaipur,1248,111.45,No,Flight,Budget,Non-Veg,8,5,143538.25,Cloudy,Vacation,No,Yes,3,2025-05-07,2025-05-15,28707.65
2828,Varanasi,Agra,633,95.61,Yes,Car,Budget,Veg,4,1,12807.74,Cloudy,Festival,No,No,3,2024-01-03,2024-01-07,12807.74
2829,Agra,Kolkata,1342,97.99,No,Car,Resort,Mixed,3,5,175232.22,Rainy,Business,No,Yes,3,2025-04-03,2025-04-06,35046.44
2830,Bangalore,Kolkata,2259,102.97,No,Train,Standard,Mixed,4,5,104369.36,Rainy,Weekend,No,Yes,5,2025-08-03,2025-08-07,20873.87
2831,Agra,Chennai,1824,97.64,No,Flight,Budget,Non-Veg,12,1,31780.61,Sunny,Weekend,Yes,No,5,2025-06-13,2025-06-25,31780.61
2832,Udaipur,Hyderabad,1047,109.68,No,Flight,Luxury,Veg,8,5,340652.87,Sunny,Business,No,Yes,3,2024-12-29,2025-01-06,68130.57
2833,Nagpur,Mumbai,869,107.19,No,Flight,Standard,Veg,13,4,213908.24,Rainy,Vacation,No,No,4,2025-04-20,2025-05-03,53477.06
2834,Kerala,Delhi,2392,108.48,No,Train,Luxury,Mixed,12,2,161429.42,Cloudy,Weekend,No,No,3,2025-06-06,2025-06-18,80714.71
2835,Kerala,Jaipur,2588,107.74,No,Flight,Budget,Non-Veg,6,2,80307.83,Sunny,Festival,No,No,3,2024-04-13,2024-04-19,40153.92
2836,Udaipur,Ahmedabad,264,109.42,No,Car,Standard,Veg,4,1,13138.76,Snowy,Weekend,Yes,Yes,3,2024-12-30,2025-01-03,13138.76
2837,Udaipur,Agra,595,111.13,No,Car,Budget,Veg,5,3,19349.83,Cloudy,Weekend,Yes,Yes,5,2025-06-23,2025-06-28,6449.94
2838,Bhopal,Rishikesh,834,108.99,No,Flight,Standard,Mixed,3,1,16615.0,Cloudy,Vacation,No,No,2,2024-09-30,2024-10-03,16615.0
2839,Pune,Jaipur,1239,105.32,No,Car,Budget,Mixed,3,1,14677.95,Cloudy,Weekend,No,No,3,2024-08-09,2024-08-12,14677.95
